lon,lat,source
120.49,22.67,record
120.51,22.68,record
120.51,22.67,record
120.48,22.46,record
120.51,22.44,record
120.2,22.97,record
120.25,23,record
120.3,22.7,record
120.47,22.67,record
120.48,22.67,record
120.5,22.7,record
120.51,22.66,record
120.23,22.96,record
120.5,22.68,record
120.48,22.67,record
120.49,22.66,record
120.62,22.61,record
120.44,22.48,record
120.29,22.65,record
120.57,22.48,record
120.3,22.97,record
120.51,22.43,record
120.3,22.69,record
120.48,22.67,record
120.57,22.7,record
120.48,22.71,record
120.51,22.68,record
120.52,22.43,record
120.54,22.66,record
120.62,22.57,record
120.5,22.67,record
120.49,22.69,record
120.51,22.66,record
120.22,23.01,record
120.36,22.63,record
120.32,22.66,record
120.23,22.96,record
120.35,22.62,record
120.6,22.56,record
120.51,22.66,record
120.24,22.94,record
120.62,22.58,record
120.48,22.68,record
120.51,22.65,record
120.57,22.57,record
120.34,22.65,record
120.51,22.66,record
120.51,22.68,record
120.51,22.66,record
120.51,22.69,record
120.49,22.67,record
120.53,22.43,record
120.72,22.74,record
120.56,22.58,record
120.72,22.74,record
120.58,22.68,record
120.62,22.61,record
120.57,22.57,record
120.48,22.67,record
120.61,22.55,record
120.38,22.62,record
120.8,22.23,record
120.49,22.68,record
120.62,22.61,record
120.45,22.46,record
120.62,22.57,record
120.53,22.54,record
120.47,22.61,record
120.59,22.84,record
120.61,22.55,record
120.51,22.67,record
120.66,22.73,record
120.62,22.68,record
120.59,22.57,record
120.55,22.58,record
120.48,22.67,record
120.48,22.63,record
120.51,22.44,record
120.57,22.57,record
120.48,22.57,record
120.51,22.56,record
120.61,22.62,record
120.59,22.57,record
120.57,22.56,record
120.59,22.39,record
120.55,22.56,record
120.57,22.56,record
120.53,22.55,record
120.51,22.66,record
120.6,22.4,record
120.65,22.54,record
120.47,22.67,record
120.65,22.61,record
120.51,22.66,record
120.72,22.6,record
120.62,22.85,record
120.53,22.55,record
120.31,23.05,record
120.61,22.84,record
120.61,22.66,record
120.59,22.57,record
120.52,22.61,record
120.51,22.66,record
120.6,22.37,record
120.48,22.8,record
120.56,22.41,record
120.47,22.59,record
120.6,22.86,record
120.5,22.79,record
120.47,22.63,record
120.49,22.68,record
120.48,22.54,record
120.54,22.62,record
120.49,22.54,record
120.59,22.57,record
120.54,22.59,record
120.57,22.57,record
120.53,22.61,record
120.48,22.61,record
120.52,22.47,record
120.63,22.69,record
120.53,22.66,record
120.25,22.85,record
120.52,22.8,record
120.51,22.56,record
120.47,22.61,record
120.55,22.59,record
120.46,22.6,record
120.49,22.67,record
120.48,22.59,record
120.46,22.57,record
120.51,22.66,record
120.54,22.54,record
120.51,22.6,record
120.58,22.73,record
120.49,22.68,record
120.6,22.7,record
120.65,22.54,record
120.61,22.36,record
120.54,22.5,record
120.78,22.79,record
120.47,22.62,record
120.59,22.39,record
120.55,22.76,record
120.62,22.77,record
120.6,22.56,record
120.49,22.65,record
120.52,22.74,record
120.5,22.68,record
120.56,22.44,record
120.49,22.74,record
120.47,22.52,record
120.52,22.57,record
120.47,22.7,record
120.61,22.82,record
120.59,22.57,record
120.51,22.7,record
120.51,22.49,record
120.49,22.74,record
120.58,22.4,record
120.5,22.77,record
120.46,22.48,record
120.46,22.6,record
120.51,22.49,record
120.51,22.78,record
120.47,22.78,record
120.5,22.59,record
120.61,22.81,record
120.59,22.68,record
120.56,22.58,record
120.57,22.57,record
120.46,22.59,record
120.5,22.43,record
120.48,22.67,record
120.46,22.5,record
120.34,22.65,record
120.56,22.59,record
120.43,22.51,record
120.43,22.48,record
120.8,22.23,record
120.46,22.48,record
120.5,22.55,record
120.57,22.6,record
120.52,22.43,record
120.48,22.66,record
120.62,22.85,record
120.49,22.67,record
120.48,22.71,record
120.59,22.82,record
120.49,22.47,record
120.58,22.73,record
120.31,22.6,record
120.6,22.7,record
120.64,22.56,record
120.66,22.73,record
120.48,22.64,record
120.52,22.8,record
120.6,22.68,record
120.53,22.62,record
120.59,22.68,record
120.61,22.69,record
120.77,22.68,record
120.51,22.82,record
120.49,22.59,record
120.69,22.56,record
120.52,22.76,record
120.46,22.54,record
120.72,22.39,record
120.51,22.45,record
120.5,22.79,record
120.43,22.48,record
120.57,22.66,record
120.52,22.7,record
120.59,22.75,record
120.56,22.71,record
120.49,22.56,record
120.53,22.55,record
120.44,22.48,record
120.65,22.61,record
120.54,22.65,record
120.58,22.8,record
120.65,22.54,record
120.58,22.83,record
120.71,22.42,record
120.44,22.54,record
120.55,22.63,record
120.62,22.61,record
120.56,22.58,record
120.54,22.62,record
120.53,22.65,record
120.35,22.62,record
120.5,22.78,record
120.56,22.65,record
120.43,22.51,record
120.62,22.57,record
120.61,22.84,record
120.59,22.78,record
120.46,22.49,record
120.45,22.52,record
120.49,22.47,record
120.53,22.56,record
120.55,22.59,record
120.54,22.42,record
120.48,22.58,record
120.56,22.63,record
120.6,22.7,record
120.66,22.79,record
120.69,22.56,record
120.61,22.49,record
120.53,22.58,record
120.62,22.68,record
120.51,22.66,record
120.59,22.79,record
120.46,22.51,record
120.33,22.63,record
120.51,22.72,record
120.54,22.66,record
120.64,22.8,record
120.45,22.48,record
120.58,22.68,record
120.55,22.58,record
120.45,22.55,record
120.65,22.41,record
120.62,22.41,record
120.66,22.82,record
120.48,22.65,record
120.58,22.57,record
120.58,22.38,record
120.49,22.78,record
120.62,22.83,record
120.56,22.5,record
120.54,22.57,record
120.65,22.75,record
120.6,22.72,record
120.61,22.64,record
120.46,22.5,record
120.49,22.6,record
120.53,22.7,record
120.46,22.73,record
120.5,22.75,record
120.51,22.52,record
120.72,22.52,record
120.57,22.78,record
120.62,22.61,record
120.54,22.57,record
120.54,22.56,record
120.56,22.61,record
120.69,22.68,record
120.65,22.58,record
120.72,22.84,record
120.64,22.49,record
120.65,22.85,record
120.48,22.63,record
120.51,22.52,record
120.45,22.55,record
120.6,22.72,record
120.47,22.6,record
120.61,22.79,record
120.47,22.53,record
120.72,22.6,record
120.52,22.5,record
120.5,22.73,record
120.56,22.53,record
120.62,22.58,record
120.69,22.77,record
120.61,22.73,record
120.58,22.62,record
120.65,22.58,record
120.59,22.78,record
120.61,22.62,record
120.49,22.57,record
120.48,22.67,record
120.54,22.47,record
120.64,22.38,record
120.5,22.53,record
120.62,22.68,record
120.65,22.68,record
120.48,22.58,record
120.48,22.8,record
120.54,22.69,record
120.85,22.22,record
120.54,22.55,record
120.58,22.57,record
120.59,22.46,record
120.47,22.57,record
120.6,22.86,record
120.84,22.01,record
120.51,22.43,record
120.66,22.77,record
120.48,22.66,record
120.61,22.64,record
120.49,22.65,record
120.56,22.65,record
120.55,22.73,record
120.47,22.46,record
120.48,22.76,record
120.46,22.6,record
120.6,22.6,record
120.6,22.68,record
120.6,22.6,record
120.58,22.64,record
120.72,22.39,record
120.46,22.49,record
120.49,22.73,record
120.48,22.46,record
120.47,22.74,record
120.67,22.54,record
120.61,22.34,record
120.46,22.57,record
120.52,22.68,record
120.72,22.74,record
120.54,22.69,record
120.57,22.57,record
120.83,21.93,record
120.46,22.61,record
120.66,22.79,record
120.56,22.54,record
120.58,22.6,record
120.49,22.73,record
120.57,22.81,record
120.57,22.7,record
120.55,22.68,record
120.48,22.61,record
120.65,22.52,record
120.61,22.69,record
120.53,22.6,record
120.52,22.61,record
120.73,22.67,record
120.51,22.63,record
120.56,22.44,record
120.75,22,record
120.54,22.68,record
120.49,22.6,record
120.47,22.55,record
120.5,22.78,record
120.73,21.99,record
120.78,22.07,record
120.52,22.68,record
120.76,22,record
120.83,21.99,record
120.47,22.53,record
120.57,22.45,record
120.58,22.55,record
120.59,22.75,record
120.69,22.77,record
120.76,22,record
120.51,22.47,record
120.47,22.48,record
120.8,22.07,record
120.49,22.51,record
120.76,21.97,record
120.71,22.06,record
120.51,22.81,record
120.53,22.6,record
120.46,22.61,record
120.46,22.76,record
120.71,22.05,record
120.74,22.04,record
120.51,22.78,record
120.75,22.02,record
120.8,22.07,record
120.55,22.73,record
120.84,22.08,record
120.75,22.01,record
120.83,22.04,record
120.67,22.54,record
120.72,22.11,record
120.74,22.01,record
120.53,22.43,record
120.77,22.13,record
120.58,22.64,record
120.74,22.04,record
120.75,22.2,record
120.8,21.96,record
120.67,22.63,record
120.85,22.12,record
120.54,22.61,record
120.64,22.71,record
120.83,22.18,record
120.71,22.04,record
120.71,22.03,record
120.85,22.2,record
120.65,22.52,record
120.75,22.01,record
120.74,21.97,record
120.71,22.07,record
120.72,22.07,record
120.83,22.18,record
120.85,22.2,record
120.49,22.69,record
120.71,22.01,record
120.36,22.62,record
120.45,22.75,record
120.74,22.01,record
120.25,22.94,record
120.73,22.08,record
120.8,22,record
120.77,22.13,record
120.8,22.07,record
120.72,22.11,record
120.74,21.97,record
120.24,22.94,record
120.72,22.07,record
120.76,21.97,record
120.8,22,record
120.71,22.05,record
120.85,22.22,record
120.64,22.49,record
120.84,22.08,record
120.85,22.2,record
120.82,22.03,record
120.56,22.4,record
120.84,22.01,record
120.82,22.03,record
120.71,22.04,record
120.48,22.57,record
120.83,21.93,record
120.69,22.72,record
120.71,22.2,record
120.73,21.99,record
120.18,23.25,record
120.87,22.13,record
120.72,22.08,record
120.65,22.68,record
120.7,22.04,record
120.43,22.57,record
120.77,22.13,record
120.85,22.22,record
120.87,22.1,record
120.72,22.08,record
120.54,22.75,record
120.71,22.04,record
120.71,22.07,record
120.35,22.63,record
120.8,22.07,record
120.74,22.04,record
120.42,22.65,record
120.56,22.63,record
120.77,22.13,record
120.8,21.96,record
120.8,22.07,record
120.71,22.06,record
120.78,22.07,record
120.73,21.99,record
120.29,23.02,record
120.83,22.18,record
120.71,22.01,record
120.84,22.01,record
120.71,22.07,record
120.72,22.07,record
120.85,22.12,record
120.61,22.84,record
120.73,22.08,record
120.71,22.05,record
120.62,22.85,record
120.7,22.04,record
120.6,22.56,record
120.26,22.99,record
120.84,22.01,record
120.75,22.09,record
120.75,22.09,record
120.83,22.18,record
120.85,22.12,record
120.33,22.59,record
120.72,22.08,record
120.45,22.75,record
120.83,21.99,record
120.26,23.07,record
120.22,22.96,record
120.84,22.08,record
120.8,21.96,record
120.83,22.18,record
120.71,22.03,record
120.24,22.94,record
120.87,22.1,record
120.2,23.18,record
120.83,22.04,record
120.85,22.12,record
120.8,21.96,record
120.57,22.58,record
120.76,21.97,record
120.6,22.82,record
120.71,22.01,record
120.26,22.95,record
120.71,22.03,record
120.47,22.52,record
120.77,22.13,record
120.72,22.3,record
120.8,22,record
120.61,22.66,record
120.59,22.62,record
120.69,22.68,record
120.83,21.99,record
120.66,22.65,record
120.58,22.83,record
120.82,22.03,record
120.24,23.01,record
120.3,22.8,record
120.41,23.06,record
120.8,22,record
120.77,22.13,record
120.71,22.04,record
120.52,22.48,record
120.87,22.13,record
120.46,22.67,record
120.59,22.84,record
120.71,22.05,record
120.74,21.97,record
120.31,22.95,record
120.71,22.03,record
120.83,22.04,record
120.45,22.48,record
120.58,22.76,record
120.72,22.24,record
120.56,22.73,record
120.72,22.07,record
120.72,22.84,record
120.74,21.97,record
120.61,22.82,record
120.8,22.07,record
120.49,22.78,record
120.53,22.61,record
120.25,23.14,record
120.71,22.2,record
120.38,22.88,record
120.48,22.56,record
120.57,22.61,record
120.55,22.6,record
120.6,22.82,record
120.83,21.93,record
120.66,22.7,record
120.8,22,record
120.55,22.6,record
120.71,22.06,record
120.83,22.18,record
120.53,22.49,record
120.53,22.6,record
120.82,22.03,record
120.71,22.01,record
120.75,22,record
120.73,22.08,record
120.71,22.05,record
120.75,22.34,record
120.56,22.62,record
120.87,22.13,record
120.75,22.01,record
120.75,22.09,record
120.76,21.97,record
120.71,22.07,record
120.74,22.04,record
120.54,22.71,record
120.71,22.01,record
120.52,22.5,record
120.54,22.75,record
120.84,22.08,record
120.61,22.66,record
120.71,22.2,record
120.51,22.69,record
120.56,22.63,record
120.83,21.99,record
120.61,22.79,record
120.61,22.62,record
120.51,22.44,record
120.32,22.97,record
120.75,22.02,record
120.31,23.12,record
120.78,22.07,record
120.65,22.58,record
120.73,21.99,record
120.83,21.93,record
120.8,21.96,record
120.84,22.01,record
120.64,22.87,record
120.46,22.51,record
120.85,22.12,record
120.54,22.53,record
120.57,22.58,record
120.47,22.6,record
120.75,22.34,record
120.83,22.04,record
120.48,22.89,record
120.5,22.77,record
120.62,22.58,record
120.47,22.57,record
120.5,22.75,record
120.83,22.18,record
120.29,23.02,record
120.57,22.75,record
120.51,22.82,record
120.87,22.1,record
120.75,22.2,record
120.31,22.97,record
120.75,22.02,record
120.53,22.65,record
120.74,22.01,record
120.8,22.23,record
120.51,22.6,record
120.29,22.97,record
120.49,22.78,record
120.51,22.69,record
120.83,22.18,record
120.76,21.97,record
120.54,22.55,record
120.38,22.62,record
120.76,21.97,record
120.72,22.07,record
120.75,22.09,record
120.66,22.73,record
120.76,22,record
120.78,22.07,record
120.71,22.04,record
120.61,22.34,record
120.5,22.78,record
120.57,22.7,record
120.72,22.3,record
120.54,22.65,record
120.75,22.01,record
120.37,22.64,record
120.58,22.4,record
120.48,22.49,record
120.6,22.82,record
120.56,22.54,record
120.53,22.66,record
120.72,22.52,record
120.48,22.59,record
120.23,22.97,record
120.71,22.2,record
120.47,22.61,record
120.47,22.51,record
120.61,22.64,record
120.24,23.01,record
120.23,23.11,record
120.46,22.57,record
120.85,22.22,record
120.21,23.03,record
120.45,22.46,record
120.29,23.03,record
120.54,22.55,record
120.51,22.49,record
120.71,22.07,record
120.3,23.18,record
120.58,22.6,record
120.24,23.01,record
120.52,22.5,record
120.14,23.29,record
120.31,23.04,record
120.73,22.08,record
120.75,22,record
120.28,23.14,record
120.51,22.82,record
120.24,23.01,record
120.3,23.12,record
120.24,23.04,record
120.59,22.41,record
120.65,22.85,record
120.52,22.61,record
120.22,23.12,record
120.6,22.38,record
120.19,23,record
120.71,22.03,record
120.17,23,record
120.25,23,record
120.26,22.97,record
120.24,23.01,record
120.25,23.11,record
120.48,22.54,record
120.24,23.09,record
120.56,22.52,record
120.59,22.78,record
120.33,23.15,record
120.56,22.43,record
120.33,23.13,record
120.23,22.96,record
120.54,22.5,record
120.23,23.02,record
120.29,23.02,record
120.54,22.45,record
120.28,22.96,record
120.23,23.01,record
120.59,22.75,record
120.25,23.15,record
120.29,23.13,record
120.45,23.03,record
120.29,23.01,record
120.21,23.06,record
120.54,22.52,record
120.3,23.08,record
120.24,22.97,record
120.37,23.37,record
120.24,23,record
120.24,23,record
120.31,23.1,record
120.36,23.06,record
120.25,23,record
120.53,22.55,record
120.25,23.12,record
120.25,23.03,record
120.46,23.12,record
120.2,23.04,record
120.2,22.99,record
120.35,23.23,record
120.33,22.96,record
120.54,22.43,record
120.26,22.99,record
120.35,22.62,record
120.32,23.04,record
120.24,23.01,record
120.58,22.83,record
120.45,22.64,record
120.36,22.9,record
120.25,22.9,record
120.33,22.61,record
120.17,22.99,record
120.48,22.58,record
120.33,23.09,record
120.51,22.68,record
120.54,22.66,record
120.59,22.44,record
120.68,22.46,record
120.26,23.02,record
120.35,22.62,record
120.23,22.97,record
120.54,22.68,record
120.3,23.3,record
120.24,23.01,record
120.61,22.82,record
120.24,23,record
120.31,23.16,record
120.53,22.55,record
120.31,22.66,record
120.25,23.05,record
120.59,22.41,record
120.2,23.05,record
120.26,23.32,record
120.37,22.57,record
120.61,22.79,record
120.56,22.65,record
120.19,23,record
120.35,22.61,record
120.24,23,record
120.23,22.99,record
120.22,22.94,record
120.63,22.59,record
120.34,22.95,record
120.17,22.99,record
120.26,23.03,record
120.55,22.58,record
120.26,22.99,record
120.22,23.11,record
120.28,23.08,record
120.5,23.05,record
120.49,22.51,record
120.52,22.58,record
120.58,22.62,record
120.31,22.66,record
120.35,23.33,record
120.28,23.02,record
120.31,22.61,record
120.64,22.56,record
120.3,23,record
120.22,23.02,record
120.3,22.96,record
120.4,23.14,record
120.46,23.14,record
120.29,22.97,record
120.24,23,record
120.27,22.65,record
120.13,23.27,record
120.36,23.19,record
120.24,23.01,record
120.26,23.09,record
120.34,22.96,record
120.23,23.01,record
120.23,23.01,record
120.23,23.01,record
120.26,23.05,record
120.23,23.04,record
120.52,22.64,record
120.33,23.13,record
120.32,23.14,record
120.53,22.51,record
120.39,22.55,record
120.37,22.57,record
120.61,22.84,record
120.31,23.03,record
120.14,23.22,record
120.25,23.05,record
120.26,22.99,record
120.54,22.53,record
120.62,22.58,record
120.29,23.08,record
120.33,22.95,record
120.5,22.44,record
120.18,23.19,record
120.49,22.47,record
120.29,23.18,record
120.51,22.49,record
120.33,23.07,record
120.61,22.39,record
120.52,22.48,record
120.26,23.24,record
120.45,22.48,record
120.2,23.04,record
120.18,23.01,record
120.46,22.51,record
120.56,22.71,record
120.45,22.47,record
120.25,23.03,record
120.21,23.04,record
120.26,22.99,record
120.5,22.43,record
120.44,22.48,record
120.56,22.5,record
120.38,23.01,record
120.21,23.05,record
120.24,22.93,record
120.3,23,record
120.3,23.05,record
120.36,23.04,record
120.23,23.01,record
120.28,22.98,record
120.54,22.65,record
120.45,22.47,record
120.23,23.02,record
120.13,23.07,record
120.36,23.36,record
120.32,23.04,record
120.12,23.28,record
120.17,23.26,record
120.18,23.01,record
120.18,22.99,record
120.58,22.73,record
120.28,23,record
120.23,22.96,record
120.29,22.63,record
120.2,23.08,record
120.14,23.06,record
120.18,22.99,record
120.21,22.99,record
120.4,23.14,record
120.49,22.69,record
120.54,22.52,record
120.2,22.96,record
120.42,23.06,record
120.53,22.62,record
120.23,22.98,record
120.18,23.06,record
120.35,22.97,record
120.28,22.98,record
120.21,22.99,record
120.29,22.96,record
120.19,22.97,record
120.27,23,record
120.18,22.92,record
120.21,22.98,record
120.48,23.17,record
120.21,22.97,record
120.36,23.19,record
120.5,23.08,record
120.25,23.01,record
120.19,23,record
120.2,23.01,record
120.46,23.13,record
120.29,22.91,record
120.29,22.97,record
120.26,23.03,record
120.23,23.15,record
120.19,22.97,record
120.21,23.03,record
120.2,22.98,record
120.33,23.21,record
120.21,23.04,record
120.24,23,record
120.44,23.21,record
120.24,23.01,record
120.23,23.02,record
120.2,22.98,record
120.23,23.02,record
120.29,22.96,record
120.25,23.01,record
120.22,23.06,record
120.19,22.98,record
120.2,22.98,record
120.23,23.02,record
120.52,23.13,record
120.22,23.02,record
120.18,22.97,record
120.33,23.24,record
120.18,23.13,record
120.21,22.98,record
120.2,22.98,record
120.23,23.09,record
120.23,23.01,record
120.33,23.24,record
120.3,23.05,record
120.27,23.33,record
120.2,22.99,record
120.18,22.95,record
120.48,23.04,record
120.43,23.35,record
120.43,23.34,record
120.23,23.02,record
120.33,23.14,record
120.16,23.16,record
120.56,22.47,record
120.24,23,record
120.42,22.67,record
120.23,23.02,record
120.23,23.02,record
120.36,23.19,record
120.62,22.61,record
120.23,23.01,record
120.23,23.02,record
120.2,22.97,record
120.44,23.1,record
120.22,23.02,record
120.25,23.15,record
120.31,22.59,record
120.65,22.68,record
120.23,23.01,record
120.42,23.34,record
120.23,23.01,record
120.22,23.02,record
120.28,23.32,record
120.3,23.17,record
120.23,23.01,record
120.14,23.22,record
120.23,23.03,record
120.46,22.49,record
120.55,22.63,record
120.5,22.48,record
120.33,22.6,record
120.63,22.69,record
120.17,23.26,record
120.52,22.57,record
120.51,22.53,record
120.29,23.1,record
120.51,22.49,record
120.58,22.73,record
120.56,22.41,record
120.47,22.59,record
120.56,22.54,record
120.56,22.42,record
120.52,22.74,record
120.36,23.19,record
120.26,23.05,record
120.28,23.03,record
120.33,23.14,record
120.48,22.5,record
120.45,22.55,record
120.26,22.99,record
120.26,23.23,record
120.61,22.64,record
120.3,22.97,record
120.32,23.3,record
120.27,23.03,record
120.46,22.57,record
120.32,23.03,record
120.21,23.13,record
120.55,22.7,record
120.24,23,record
120.28,23,record
120.32,22.98,record
120.59,22.62,record
120.36,22.9,record
120.22,23.05,record
120.18,23.16,record
120.53,22.65,record
120.26,23.03,record
120.31,23,record
120.25,22.91,record
120.64,22.71,record
120.36,22.95,record
120.29,23.01,record
120.23,23.01,record
120.25,22.98,record
120.32,23.3,record
120.32,23.3,record
120.24,22.98,record
120.59,22.68,record
120.45,22.47,record
120.62,22.77,record
120.5,22.73,record
120.24,22.94,record
120.45,22.47,record
120.39,23.39,record
120.31,23.3,record
120.24,23.06,record
120.58,22.64,record
120.45,22.47,record
120.37,23.38,record
120.36,23.19,record
120.18,23,record
120.29,23.13,record
120.5,22.78,record
120.25,23.18,record
120.24,22.99,record
120.4,23.39,record
120.48,22.49,record
120.33,23.24,record
120.39,22.56,record
120.26,23.01,record
120.22,23.14,record
120.54,22.62,record
120.23,23.04,record
120.39,22.55,record
120.54,22.56,record
120.23,23.01,record
120.36,22.57,record
120.41,22.68,record
120.28,22.64,record
120.35,22.56,record
120.32,23.27,record
120.54,22.55,record
120.18,23.25,record
120.32,22.62,record
120.57,22.6,record
120.35,22.57,record
120.27,23.01,record
120.45,22.47,record
120.32,22.62,record
120.5,22.55,record
120.5,22.79,record
120.22,23.26,record
120.34,22.56,record
120.32,22.63,record
120.12,23.06,record
120.27,22.65,record
120.28,22.64,record
120.59,22.71,record
120.32,22.61,record
120.33,22.59,record
120.55,22.68,record
120.5,22.53,record
120.34,22.57,record
120.26,23.03,record
120.28,22.64,record
120.3,22.73,record
120.5,22.5,record
120.62,22.57,record
120.24,22.97,record
120.24,23.16,record
120.2,23.05,record
120.31,22.95,record
120.51,22.45,record
120.62,22.41,record
120.52,22.8,record
120.22,23.06,record
120.11,23.14,record
120.17,23.15,record
120.17,23.13,record
120.32,23.04,record
120.25,23.18,record
120.33,23.14,record
120.19,22.97,record
120.4,23.14,record
120.3,23.06,record
120.28,23.22,record
120.33,23.02,record
120.29,22.64,record
120.29,23.3,record
120.26,23.09,record
120.25,23.06,record
120.2,22.99,record
120.36,22.58,record
120.21,23.1,record
120.27,23.15,record
120.33,23.31,record
120.2,23.04,record
120.2,23.03,record
120.25,22.98,record
120.19,22.98,record
120.39,22.55,record
120.23,22.96,record
120.23,22.98,record
120.32,23.27,record
120.23,22.96,record
120.24,23.02,record
120.35,22.58,record
120.27,22.66,record
120.24,22.92,record
120.38,22.57,record
120.3,22.93,record
120.28,22.95,record
120.11,23.23,record
120.33,22.95,record
120.35,22.62,record
120.3,23.04,record
120.48,23.04,record
120.35,22.58,record
120.19,22.97,record
120.27,22.66,record
120.5,23.08,record
120.39,22.55,record
120.4,23.14,record
120.4,23.14,record
120.48,23.13,record
120.24,23.18,record
120.17,22.99,record
120.18,23.07,record
120.21,23.1,record
120.38,22.57,record
120.29,23.14,record
120.3,23.08,record
120.21,23.01,record
120.18,22.99,record
120.26,23.12,record
120.23,23.01,record
120.31,23.31,record
120.33,22.67,record
120.36,22.57,record
120.24,23.04,record
120.26,23.02,record
120.24,23,record
120.35,22.57,record
120.25,23.05,record
120.17,22.99,record
120.34,22.58,record
120.22,22.98,record
120.22,23.01,record
120.36,22.57,record
120.25,22.9,record
120.22,22.96,record
120.25,22.91,record
120.18,22.99,record
120.27,22.65,record
120.32,22.59,record
120.34,22.54,record
120.43,23.34,record
120.25,22.95,record
120.21,22.99,record
120.4,23.36,record
120.3,22.62,record
120.29,22.96,record
120.33,22.61,record
120.36,23.19,record
120.34,22.91,record
120.17,23.06,record
120.36,23.19,record
120.21,22.98,record
120.36,23.19,record
120.34,22.97,record
120.27,22.95,record
120.19,22.97,record
120.2,23.01,record
120.22,23.06,record
120.32,23.19,record
120.28,23.12,record
120.18,23.09,record
120.35,23.11,record
120.4,23.1,record
120.26,23.07,record
120.16,23.16,record
120.26,23.32,record
120.23,23.02,record
120.23,23.02,record
120.24,23,record
120.23,23.02,record
120.24,23,record
120.22,23.02,record
120.22,23.02,record
120.23,23.02,record
120.11,23.14,record
120.23,23.02,record
120.22,23.02,record
120.24,23.01,record
120.22,23.02,record
120.23,23.02,record
120.22,23.02,record
120.22,23.02,record
120.25,23.18,record
120.56,22.58,record
120.48,23.17,record
120.43,23.09,record
120.36,23.1,record
120.63,22.47,record
120.71,22.42,record
120.29,23.11,record
120.59,22.46,record
120.61,22.49,record
120.3,23.08,record
120.5,22.5,record
120.51,22.56,record
120.55,22.58,record
120.53,22.62,record
120.51,22.54,record
120.53,22.6,record
120.55,22.55,record
120.53,22.54,record
120.58,22.55,record
120.53,22.45,record
120.51,22.47,record
120.55,22.76,record
120.55,22.73,record
120.48,22.46,record
120.26,23.12,record
120.57,22.45,record
120.26,23.04,record
120.6,22.4,record
120.23,23.01,record
120.46,22.5,record
120.43,22.48,record
120.48,22.61,record
120.24,23.04,record
120.5,22.59,record
120.48,22.56,record
120.49,22.54,record
120.49,22.56,record
120.61,22.66,record
120.58,22.62,record
120.57,22.66,record
120.53,22.66,record
120.54,22.69,record
120.51,22.67,record
120.23,23.01,record
120.29,22.91,record
120.3,22.96,record
120.22,22.96,record
120.17,23.04,record
120.31,23.04,record
120.34,22.95,record
120.22,22.96,record
120.19,22.93,record
120.26,22.99,record
120.48,22.5,record
120.64,22.8,record
120.22,23.04,record
120.28,23.12,record
120.3,23.12,record
120.21,22.98,record
120.45,22.46,record
120.6,22.82,record
120.58,22.83,record
120.63,22.74,record
120.59,22.82,record
120.46,22.54,record
120.21,23.07,record
120.52,22.76,record
120.57,22.75,record
120.6,22.72,record
120.22,23.11,record
120.25,23.12,record
120.59,22.65,record
120.48,22.49,record
120.17,22.99,record
120.55,22.6,record
120.2,22.96,record
120.46,22.57,record
120.49,22.56,record
120.48,22.54,record
120.46,22.61,record
120.49,22.54,record
120.28,22.63,record
120.6,22.7,record
120.32,22.63,record
120.61,22.55,record
120.36,22.57,record
120.18,23.17,record
120.5,22.48,record
120.25,22.91,record
120.51,22.47,record
120.59,22.4,record
120.22,23.07,record
120.32,23.03,record
120.32,22.6,record
120.3,22.96,record
120.13,23.19,record
120.21,23,record
120.54,22.45,record
120.2,23.03,record
120.31,22.62,record
120.3,23.03,record
120.5,22.79,record
120.19,22.93,record
120.2,22.98,record
120.22,23.19,record
120.22,23,record
120.5,23.08,record
120.36,22.58,record
120.45,23.05,record
120.23,23,record
120.3,23.17,record
120.45,23.07,record
120.25,23.03,record
120.36,22.58,record
120.23,23.03,record
120.25,23.11,record
120.21,22.95,record
120.23,22.97,record
120.38,22.57,record
120.34,22.56,record
120.45,23.38,record
120.14,23.22,record
120.44,23.38,record
120.35,22.55,record
120.36,22.56,record
120.23,22.97,record
120.37,22.58,record
120.17,23.07,record
120.47,22.67,record
120.24,22.98,record
120.21,22.98,record
120.35,22.55,record
120.23,22.97,record
120.4,23.14,record
120.4,23.14,record
120.2,23.04,record
120.14,23.04,record
120.38,22.57,record
120.36,22.56,record
120.35,23.12,record
120.4,23.1,record
120.36,23.1,record
120.24,22.98,record
120.37,22.58,record
120.2,23.19,record
120.36,23.12,record
120.34,22.56,record
120.24,23.09,record
120.21,23.07,record
120.31,23.31,record
120.17,22.96,record
120.22,22.97,record
120.28,22.65,record
120.28,22.92,record
120.23,23,record
120.33,22.96,record
120.22,23.01,record
120.22,22.97,record
120.28,22.95,record
120.42,23.03,record
120.21,23.03,record
120.31,22.61,record
120.17,22.99,record
120.28,23.04,record
120.25,23.12,record
120.29,23.11,record
120.23,23.02,record
120.22,23.02,record
120.19,23.02,record
120.21,23.02,record
120.23,23.01,record
120.19,22.97,record
120.19,23.15,record
120.32,22.96,record
120.21,23.05,record
120.22,23.02,record
120.36,23.1,record
120.22,23.02,record
120.22,23.02,record
120.2,23.24,record
120.14,23.22,record
120.38,23.01,record
120.14,23.22,record
120.36,23.08,record
120.36,23.19,record
120.23,23.02,record
120.46,23.13,record
120.67,22.54,record
120.24,23.01,record
120.11,23.14,record
120.41,22.96,record
120.29,23.14,record
120.2,23.06,record
120.72,22.39,record
120.36,23.19,record
120.24,23,record
